Match,Team,Name,Overs,Maidens,Runs,Wickets,Economy,0s,4s,6s,WD,NB,id
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Praveen Kumar,4,1,19,2,4.75,14,2,0,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Dhawal Kulkarni,4,0,30,1,7.50,10,4,0,1,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Dwayne Smith,2,0,14,1,7.00,6,2,0,1,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Dwayne Bravo,4,0,39,0,9.75,8,0,4,1,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Shivil Kaushik,1,0,14,0,14.00,0,1,1,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Ravindra Jadeja,3,0,25,0,8.33,3,3,0,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Gujarat Lions,Pravin Tambe,2,0,15,0,7.50,4,2,0,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Andre Russell,3,0,21,1,7.00,11,3,0,1,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Morne Morkel,4,0,38,0,9.50,8,4,2,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Shakib Al Hasan,3,0,38,1,12.66,6,5,2,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Piyush Chawla,4,0,30,1,7.50,11,2,2,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Brad Hogg,2,0,19,1,9.50,5,4,0,0,0,ipl_556
Kolkata Knight Riders Vs Gujarat Lions,Kolkata Knight Riders,Umesh Yadav,2,0,18,0,9.00,3,1,1,0,0,ipl_556
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Tim Southee,4,0,35,0,8.75,6,2,1,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Mitchell McClenaghan,4,0,38,1,9.50,6,6,0,1,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Harbhajan Singh,4,0,29,2,7.25,13,4,1,1,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Jasprit Bumrah,4,0,35,0,8.75,9,5,1,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Hardik Pandya,1,0,10,0,10.00,2,1,0,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Kieron Pollard,2,0,23,0,11.50,2,2,1,1,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Mumbai Indians,Krunal Pandya,1,0,5,0,5.00,1,0,0,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Bhuvneshwar Kumar,3,0,23,1,7.66,9,4,0,1,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Ashish Nehra,3,0,15,3,5.00,12,1,1,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Barinder Sran,3.3,0,18,2,5.14,13,3,0,1,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Moises Henriques,4,0,18,1,4.50,10,1,0,0,0,ipl_555
Sunrisers Hyderabad Vs Mumbai Indians,Sunrisers Hyderabad,Mustafizur Rahman,3,0,16,3,5.33,8,1,0,2,0,ipl_555
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Shahbaz Nadeem,4,0,30,0,7.50,8,2,1,0,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Mohammed Shami,3,0,34,1,11.33,5,4,1,1,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Chris Morris,4,0,30,2,7.50,9,2,1,1,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Zaheer Khan,3,0,25,1,8.33,5,3,0,0,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Carlos Brathwaite,2,0,20,0,10.00,1,1,1,0,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Delhi Daredevils,Amit Mishra,4,0,37,0,9.25,6,3,1,1,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,Sandeep Sharma,4,0,36,1,9.00,8,2,2,0,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,Mohit Sharma,4,0,21,0,5.25,12,2,0,0,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,KC Cariappa,4,0,37,1,9.25,7,3,1,1,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,Marcus Stoinis,4,0,40,3,10.00,8,5,1,1,0,ipl_554
Kings XI Punjab Vs Delhi Daredevils,Kings XI Punjab,Axar Patel,4,0,32,0,8.00,5,1,1,0,0,ipl_554
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Stuart Binny,2,0,17,0,8.50,4,3,0,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Parvez Rasool,3,0,37,0,12.33,3,5,1,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Chris Jordan,4,0,43,1,10.75,7,2,3,1,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Shane Watson,4,0,24,3,6.00,13,2,1,2,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Varun Aaron,3,0,31,0,10.33,5,4,1,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,38,1,9.50,8,4,1,3,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,Ashok Dinda,3.3,0,26,0,7.42,6,2,0,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,RP Singh,4,0,37,1,9.25,10,0,4,0,1,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,Thisara Perera,3,0,40,0,13.33,3,5,2,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,Adam Zampa,4,0,35,2,8.75,8,3,2,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,Rajat Bhatia,4,0,45,0,11.25,4,3,3,0,0,ipl_553
Rising Pune Supergiants Vs Royal Challengers Bangalore,Rising Pune Supergiants,Ravichandran Ashwin,1,0,7,0,7.00,2,1,0,0,0,ipl_553
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,1,28,2,7.00,11,2,1,0,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Ashish Nehra,4,1,23,0,5.75,13,2,1,0,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mustafizur Rahman,4,0,17,2,4.25,14,0,1,0,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Barinder Sran,3,0,21,1,7.00,4,1,0,2,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Moises Henriques,3,0,24,1,8.00,5,3,0,2,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Yuvraj Singh,2,0,13,0,6.50,2,0,0,1,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Praveen Kumar,4,0,28,1,7.00,11,4,0,1,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Pradeep Sangwan,2,0,28,0,14.00,3,2,2,1,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Dhawal Kulkarni,4,1,17,2,4.25,16,3,0,0,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Shivil Kaushik,4,0,25,0,6.25,12,3,0,1,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Ravindra Jadeja,2,0,14,0,7.00,4,1,0,0,0,ipl_552
Gujarat Lions Vs Sunrisers Hyderabad,Gujarat Lions,Dwayne Bravo,3,0,14,2,4.66,6,0,0,0,0,ipl_552
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Ashok Dinda,4,0,34,1,8.50,12,4,1,1,1,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Thisara Perera,1,0,9,0,9.00,3,2,0,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Scott Boland,4,0,31,2,7.75,8,3,1,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Ravichandran Ashwin,4,0,34,0,8.50,4,0,2,3,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Rajat Bhatia,4,0,22,2,5.50,6,0,0,2,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Rising Pune Supergiants,Murugan Ashwin,3,0,31,0,10.33,6,2,2,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Jayant Yadav,4,0,25,0,6.25,8,1,1,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Carlos Brathwaite,2,0,17,0,8.50,2,2,0,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Mohammed Shami,3.1,0,50,0,15.78,2,6,1,1,1,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Amit Mishra,4,0,28,1,7.00,8,1,1,1,2,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Jean-Paul Duminy,1,0,9,0,9.00,0,1,0,0,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Imran Tahir,4,0,26,2,6.50,10,0,2,1,0,ipl_551
Delhi Daredevils Vs Rising Pune Supergiants,Delhi Daredevils,Pawan Negi,1,0,10,0,10.00,1,0,1,0,0,ipl_551
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Sandeep Sharma,4,0,25,0,6.25,9,2,0,3,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Mohit Sharma,4,0,39,0,9.75,4,3,2,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Marcus Stoinis,3,0,26,0,8.66,4,4,0,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Axar Patel,4,0,24,0,6.00,9,0,1,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Swapnil Singh,3,0,29,0,9.66,3,1,2,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Gurkeerat Singh Mann,1,0,8,0,8.00,1,1,0,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kings XI Punjab,Glenn Maxwell,1,0,11,0,11.00,1,2,0,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Andre Russell,4,0,20,4,5.00,15,0,2,1,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Morne Morkel,4,0,27,1,6.75,12,4,0,1,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Umesh Yadav,3,0,26,0,8.66,6,3,0,1,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Shakib Al Hasan,3,0,21,0,7.00,6,1,1,0,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Piyush Chawla,4,0,27,2,6.75,11,2,1,1,0,ipl_550
Kolkata Knight Riders Vs Kings XI Punjab,Kolkata Knight Riders,Brad Hogg,2,0,28,0,14.00,1,2,2,0,0,ipl_550
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Shahbaz Nadeem,3,0,23,2,7.66,7,3,0,1,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Chris Morris,4,0,32,1,8.00,9,4,0,1,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Zaheer Khan,4,0,27,1,6.75,12,3,0,1,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Mohammed Shami,4,0,31,1,7.75,10,2,2,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Amit Mishra,3,0,19,1,6.33,4,1,0,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Jean-Paul Duminy,2,0,14,0,7.00,4,1,0,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Praveen Kumar,2,0,20,0,10.00,4,2,1,1,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Dhawal Kulkarni,2,0,24,0,12.00,4,5,0,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Suresh Raina,4,0,34,0,8.50,7,3,1,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Shivil Kaushik,4,0,29,1,7.25,9,4,0,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Dwayne Smith,2,0,12,0,6.00,4,1,0,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,James Faulkner,1,0,9,0,9.00,2,0,1,0,0,ipl_549
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Ravindra Jadeja,2.2,0,21,1,9.00,3,1,1,0,1,ipl_549
Royal Challengers Bangalore Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,4,0,24,1,6.00,11,3,0,1,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Kolkata Knight Riders,Morne Morkel,4,0,28,2,7.00,8,1,1,0,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Kolkata Knight Riders,Sunil Narine,4,0,45,0,11.25,7,6,2,0,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Kolkata Knight Riders,Umesh Yadav,4,0,56,1,14.00,5,6,3,1,2,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Kolkata Knight Riders,Piyush Chawla,4,0,32,2,8.00,6,2,1,0,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Stuart Binny,2,0,17,1,8.50,4,1,1,0,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Sreenath Aravind,2.1,0,16,1,7.38,6,2,0,3,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Shane Watson,3,0,38,1,12.66,2,5,1,0,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Yuzvendra Chahal,4,0,27,2,6.75,10,0,1,2,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Varun Aaron,4,0,34,0,8.50,9,1,2,4,0,ipl_548
Royal Challengers Bangalore Vs Kolkata Knight Riders,Royal Challengers Bangalore,Tabraiz Shamsi,4,0,51,0,12.75,6,4,4,0,0,ipl_548
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Tim Southee,4,0,35,0,8.75,7,4,0,1,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Mitchell McClenaghan,4,0,27,1,6.75,12,2,1,1,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Krunal Pandya,2,0,28,0,14.00,4,1,3,1,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Jasprit Bumrah,4,0,29,3,7.25,10,2,1,0,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Hardik Pandya,2,0,14,0,7.00,5,0,1,2,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Mumbai Indians,Harbhajan Singh,4,0,25,1,6.25,5,1,0,2,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Thisara Perera,4,0,35,0,8.75,8,4,1,0,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Ashok Dinda,3,0,33,1,11.00,8,7,0,1,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Scott Boland,3,0,23,0,7.66,7,3,0,1,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Rajat Bhatia,3,0,20,0,6.66,4,0,1,0,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Ravichandran Ashwin,3,0,21,1,7.00,6,1,1,0,0,ipl_547
Rising Pune Supergiants Vs Mumbai Indians,Rising Pune Supergiants,Murugan Ashwin,2.3,0,25,0,10.00,3,0,2,0,0,ipl_547
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,Praveen Kumar,2.5,0,25,2,8.82,7,4,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,Dhawal Kulkarni,4,0,28,1,7.00,9,2,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,Ravindra Jadeja,3,0,28,1,9.33,6,2,1,2,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,Shivil Kaushik,4,0,20,3,5.00,10,1,0,1,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,Dwayne Bravo,4,0,33,2,8.25,6,4,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Gujarat Lions,James Faulkner,2,0,19,0,9.50,1,2,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,Sandeep Sharma,4,0,31,1,7.75,11,3,1,1,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,Mohit Sharma,4,0,32,3,8.00,7,2,1,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,Marcus Stoinis,4,0,23,0,5.75,10,3,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,Axar Patel,4,0,21,4,5.25,12,2,0,1,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,KC Cariappa,3,0,15,0,5.00,7,1,0,0,0,ipl_546
Kings XI Punjab Vs Gujarat Lions,Kings XI Punjab,Gurkeerat Singh Mann,1,0,8,0,8.00,2,0,0,1,0,ipl_546
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Kane Richardson,4,0,45,2,11.25,10,3,4,0,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Shane Watson,4,0,33,1,8.25,5,4,0,1,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Parvez Rasool,4,0,33,0,8.25,6,3,1,0,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Varun Aaron,3,0,27,0,9.00,6,4,0,1,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Harshal Patel,1,0,16,0,16.00,4,2,1,1,1,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Tabraiz Shamsi,4,0,39,1,9.75,6,3,2,0,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Ashish Nehra,4,0,32,1,8.00,5,2,1,0,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Bhuvneshwar Kumar,4,0,36,1,9.00,6,5,0,1,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Mustafizur Rahman,4,0,34,1,8.50,8,1,2,0,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Barinder Sran,4,0,36,1,9.00,7,3,1,1,0,ipl_545
Sunrisers Hyderabad Vs Royal Challengers Bangalore,Sunrisers Hyderabad,Moises Henriques,4,0,40,1,10.00,5,3,2,0,0,ipl_545
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,4,0,26,3,6.50,12,2,1,0,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Jason Holder,4,0,35,0,8.75,9,4,1,1,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Sunil Narine,3,0,22,1,7.33,9,4,0,1,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Umesh Yadav,3,0,33,3,11.00,7,4,2,0,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Brad Hogg,4,0,39,0,9.75,1,0,2,0,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Kolkata Knight Riders,Piyush Chawla,2,0,24,0,12.00,1,3,0,0,1,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Delhi Daredevils,Zaheer Khan,3.3,0,21,3,6.00,9,2,0,1,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Delhi Daredevils,Mohammed Shami,4,0,33,0,8.25,7,3,1,1,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Delhi Daredevils,Chris Morris,3,0,19,1,6.33,5,1,0,0,0,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Delhi Daredevils,Carlos Brathwaite,4,0,47,3,11.75,3,4,1,0,2,ipl_544
Delhi Daredevils Vs Kolkata Knight Riders,Delhi Daredevils,Amit Mishra,4,0,36,1,9.00,10,3,2,2,0,ipl_544
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,Praveen Kumar,4,0,37,0,9.25,8,6,0,0,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,Dhawal Kulkarni,3,0,25,0,8.33,4,3,0,1,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,Ravindra Jadeja,4,0,37,0,9.25,7,0,3,2,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,Shivil Kaushik,3,0,32,0,10.66,5,2,2,0,1,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,James Faulkner,2,0,22,0,11.00,0,1,1,0,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Gujarat Lions,Dwayne Bravo,4,0,40,1,10.00,4,3,1,1,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Albie Morkel,2,0,30,0,15.00,4,4,1,2,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Ashok Dinda,4,0,40,2,10.00,8,5,0,3,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Thisara Perera,4,0,41,2,10.25,5,6,0,1,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Ravichandran Ashwin,4,0,37,0,9.25,4,5,0,1,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Rajat Bhatia,3,0,26,1,8.66,3,1,1,0,0,ipl_543
Rising Pune Supergiants Vs Gujarat Lions,Rising Pune Supergiants,Murugan Ashwin,3,0,22,0,7.33,6,1,1,0,0,ipl_543
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Tim Southee,4,0,38,2,9.50,7,5,0,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Mitchell McClenaghan,4,0,33,1,8.25,7,4,0,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Jasprit Bumrah,4,0,34,0,8.50,9,3,1,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Harbhajan Singh,4,0,32,1,8.00,4,2,1,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Hardik Pandya,2,0,15,1,7.50,3,2,0,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Mumbai Indians,Krunal Pandya,2,0,21,0,10.50,1,1,1,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Jaydev Unadkat,3,0,49,0,16.33,5,3,5,1,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Umesh Yadav,2,0,19,1,9.50,4,3,0,2,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Shakib Al Hasan,4,0,30,1,7.50,9,3,1,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Sunil Narine,4,0,22,2,5.50,11,3,0,0,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Rajagopal Sathish,2,0,30,0,15.00,3,1,3,2,0,ipl_542
Kolkata Knight Riders Vs Mumbai Indians,Kolkata Knight Riders,Andre Russell,3,0,28,0,9.33,5,5,0,0,0,ipl_542
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Zaheer Khan,4,0,48,0,12.00,6,5,2,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Shahbaz Nadeem,4,0,32,0,8.00,8,2,2,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Chris Morris,4,0,35,2,8.75,7,3,1,1,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Amit Mishra,3,0,27,0,9.00,5,3,1,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Imran Tahir,4,0,24,3,6.00,9,1,1,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Delhi Daredevils,Jean-Paul Duminy,1,0,4,1,4.00,2,0,0,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Praveen Kumar,4,0,13,0,3.25,13,0,0,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Dhawal Kulkarni,4,1,19,3,4.75,14,3,0,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Dwayne Bravo,4,0,40,1,10.00,7,4,1,1,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Suresh Raina,2,0,17,0,8.50,2,2,0,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Dwayne Smith,2,0,26,0,13.00,1,0,3,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,James Faulkner,2,0,23,1,11.50,3,1,2,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Ravindra Jadeja,1,0,14,0,14.00,0,1,1,0,0,ipl_541
Gujarat Lions Vs Delhi Daredevils,Gujarat Lions,Pravin Tambe,1,0,17,0,17.00,1,0,2,0,0,ipl_541
